tpep_pickup_date,hour_pickup,count,day_of_week,month_bin,pickup_bin
2022-10-04,12,6286,1,2,1
2022-10-04,13,5940,1,2,2
2022-10-04,14,6541,1,2,2
2022-10-04,15,6838,1,2,2
2022-10-04,16,6999,1,2,2
2022-10-04,17,7803,1,2,2
2022-10-04,18,8215,1,2,2
2022-10-04,19,6623,1,2,3
2022-10-04,20,6159,1,2,3
2022-10-04,21,5959,1,2,3
2022-10-04,22,5038,1,2,3
2022-10-04,23,2622,1,2,3
2022-10-05,0,1920,2,2,0
2022-10-05,1,908,2,2,0
2022-10-05,2,436,2,2,0
2022-10-05,3,279,2,2,0
2022-10-05,4,251,2,2,0
2022-10-05,5,698,2,2,0
2022-10-05,6,1800,2,2,0
2022-10-05,7,3266,2,2,1
2022-10-05,8,4950,2,2,1
2022-10-05,9,5609,2,2,1
2022-10-05,10,5560,2,2,1
2022-10-05,11,5454,2,2,1
2022-10-05,12,6141,2,2,1
2022-10-05,13,6482,2,2,2
2022-10-05,14,6587,2,2,2
2022-10-05,15,7103,2,2,2
2022-10-05,16,7362,2,2,2
2022-10-05,17,9079,2,2,2
2022-10-05,18,8921,2,2,2
2022-10-05,19,7954,2,2,3
2022-10-05,20,7085,2,2,3
2022-10-05,21,6832,2,2,3
2022-10-05,22,5697,2,2,3
2022-10-05,23,3124,2,2,3
2022-10-06,0,2343,3,2,0
2022-10-06,1,1134,3,2,0
2022-10-06,2,596,3,2,0
2022-10-06,3,373,3,2,0
2022-10-06,4,403,3,2,0
2022-10-06,5,840,3,2,0
2022-10-06,6,2189,3,2,0
2022-10-06,7,4316,3,2,1
2022-10-06,8,5347,3,2,1
2022-10-06,9,5574,3,2,1
2022-10-06,10,5864,3,2,1
2022-10-06,11,6177,3,2,1
2022-10-06,12,6471,3,2,1
2022-10-06,13,6433,3,2,2
2022-10-06,14,6736,3,2,2
2022-10-06,15,6787,3,2,2
2022-10-06,16,6629,3,2,2
2022-10-06,17,7535,3,2,2
2022-10-06,18,7954,3,2,2
2022-10-06,19,7838,3,2,3
2022-10-06,20,7641,3,2,3
2022-10-06,21,7333,3,2,3
2022-10-06,22,7023,3,2,3
2022-10-06,23,4239,3,2,3
2022-10-07,0,4040,4,2,0
2022-10-07,1,2436,4,2,0
2022-10-07,2,1429,4,2,0
2022-10-07,3,787,4,2,0
2022-10-07,4,665,4,2,0
2022-10-07,5,878,4,2,0
2022-10-07,6,1941,4,2,0
2022-10-07,7,3769,4,2,1
2022-10-07,8,4753,4,2,1
2022-10-07,9,5240,4,2,1
2022-10-07,10,5926,4,2,1
2022-10-07,11,5929,4,2,1
2022-10-07,12,5784,4,2,1
2022-10-07,13,5886,4,2,2
2022-10-07,14,6419,4,2,2
2022-10-07,15,6480,4,2,2
2022-10-07,16,6435,4,2,2
2022-10-07,17,7634,4,2,2
2022-10-07,18,8298,4,2,2
2022-10-07,19,8499,4,2,3
2022-10-07,20,6944,4,2,3
2022-10-07,21,6931,4,2,3
2022-10-07,22,7057,4,2,3
2022-10-07,23,5031,4,2,3
2022-10-08,0,5438,5,2,0
2022-10-08,1,4480,5,2,0
2022-10-08,2,3453,5,2,0
2022-10-08,3,2419,5,2,0
2022-10-08,4,1176,5,2,0
2022-10-08,5,566,5,2,0
2022-10-08,6,1066,5,2,0
2022-10-08,7,1764,5,2,1
2022-10-08,8,2723,5,2,1
2022-10-08,9,4029,5,2,1
2022-10-08,10,5324,5,2,1
2022-10-08,11,6043,5,2,1
2022-10-08,12,6667,5,2,1
2022-10-08,13,6679,5,2,2
2022-10-08,14,6497,5,2,2
2022-10-08,15,6744,5,2,2
2022-10-08,16,6948,5,2,2
2022-10-08,17,7605,5,2,2
2022-10-08,18,7610,5,2,2
2022-10-08,19,7546,5,2,3
2022-10-08,20,6562,5,2,3
2022-10-08,21,6569,5,2,3
2022-10-08,22,6750,5,2,3
2022-10-08,23,4696,5,2,3
2022-10-09,0,5365,6,2,0
2022-10-09,1,4424,6,2,0
2022-10-09,2,3480,6,2,0
2022-10-09,3,2355,6,2,0
2022-10-09,4,1329,6,2,0
2022-10-09,5,648,6,2,0
2022-10-09,6,1075,6,2,0
2022-10-09,7,1381,6,2,1
2022-10-09,8,2263,6,2,1
2022-10-09,9,3616,6,2,1
2022-10-09,10,4831,6,2,1
2022-10-09,11,5359,6,2,1
2022-10-09,12,5287,6,2,1
2022-10-09,13,5071,6,2,2
2022-10-09,14,4784,6,2,2
2022-10-09,15,4699,6,2,2
2022-10-09,16,5350,6,2,2
2022-10-09,17,5983,6,2,2
2022-10-09,18,6080,6,2,2
2022-10-09,19,5847,6,2,3
2022-10-09,20,5157,6,2,3
2022-10-09,21,4767,6,2,3
2022-10-09,22,4325,6,2,3
2022-10-09,23,2727,6,2,3
2022-10-10,0,1970,0,2,0
2022-10-10,1,990,0,2,0
2022-10-10,2,636,0,2,0
2022-10-10,3,402,0,2,0
2022-10-10,4,477,0,2,0
2022-10-10,5,723,0,2,0
2022-10-10,6,1555,0,2,0
2022-10-10,7,2609,0,2,1
2022-10-10,8,3649,0,2,1
2022-10-10,9,4446,0,2,1
2022-10-10,10,4708,0,2,1
2022-10-10,11,5018,0,2,1
2022-10-10,12,5253,0,2,1
2022-10-10,13,5189,0,2,2
2022-10-10,14,5834,0,2,2
2022-10-10,15,6217,0,2,2
2022-10-10,16,6244,0,2,2
2022-10-10,17,6947,0,2,2
2022-10-10,18,7230,0,2,2
2022-10-10,19,6175,0,2,3
2022-10-10,20,5517,0,2,3
2022-10-10,21,4992,0,2,3
2022-10-10,22,4229,0,2,3
2022-10-10,23,2325,0,2,3
2022-10-11,0,1628,1,2,0
2022-10-11,1,624,1,2,0
2022-10-11,2,334,1,2,0
2022-10-11,3,207,1,2,0
2022-10-11,4,302,1,2,0
2022-10-11,5,703,1,2,0
2022-10-11,6,2088,1,2,0
2022-10-11,7,4351,1,2,1
2022-10-11,8,5468,1,2,1
2022-10-11,9,5609,1,2,1
2022-10-11,10,5794,1,2,1
2022-10-11,11,5877,1,2,1
2022-10-11,12,6185,1,2,1
2022-10-11,13,6454,1,2,2
2022-10-11,14,6866,1,2,2
2022-10-11,15,7168,1,2,2
2022-10-11,16,7391,1,2,2
2022-10-11,17,8613,1,2,2
2022-10-11,18,9014,1,2,2
2022-10-11,19,8233,1,2,3
2022-10-11,20,7280,1,2,3
2022-10-11,21,7079,1,2,3
2022-10-11,22,6295,1,2,3
2022-10-11,23,3721,1,2,3
2022-10-12,0,2157,2,2,0
2022-10-12,1,1042,2,2,0
2022-10-12,2,524,2,2,0
2022-10-12,3,323,2,2,0
2022-10-12,4,332,2,2,0
2022-10-12,5,775,2,2,0
2022-10-12,6,2139,2,2,0
2022-10-12,7,4331,2,2,1
2022-10-12,8,5481,2,2,1
2022-10-12,9,5677,2,2,1
2022-10-12,10,5959,2,2,1
2022-10-12,11,6326,2,2,1
2022-10-12,12,6535,2,2,1
2022-10-12,13,6352,2,2,2
2022-10-12,14,6700,2,2,2
2022-10-12,15,6988,2,2,2
2022-10-12,16,7122,2,2,2
2022-10-12,17,8281,2,2,2
2022-10-12,18,8780,2,2,2
2022-10-12,19,8611,2,2,3
2022-10-12,20,7912,2,2,3
2022-10-12,21,7589,2,2,3
2022-10-12,22,6645,2,2,3
2022-10-12,23,3991,2,2,3
2022-10-13,0,3007,3,2,0
2022-10-13,1,1388,3,2,0
2022-10-13,2,772,3,2,0
2022-10-13,3,445,3,2,0
2022-10-13,4,378,3,2,0
2022-10-13,5,794,3,2,0
2022-10-13,6,2264,3,2,0
2022-10-13,7,4596,3,2,1
2022-10-13,8,5788,3,2,1
2022-10-13,9,6006,3,2,1
2022-10-13,10,6217,3,2,1
2022-10-13,11,6545,3,2,1
2022-10-13,12,6939,3,2,1
2022-10-13,13,6952,3,2,2
2022-10-13,14,6913,3,2,2
2022-10-13,15,7063,3,2,2
2022-10-13,16,7348,3,2,2
2022-10-13,17,8484,3,2,2
2022-10-13,18,8119,3,2,2
2022-10-13,19,8496,3,2,3
2022-10-13,20,8267,3,2,3
2022-10-13,21,7124,3,2,3
2022-10-13,22,6625,3,2,3
2022-10-13,23,4050,3,2,3
2022-10-14,0,3627,4,2,0
2022-10-14,1,1953,4,2,0
2022-10-14,2,958,4,2,0
2022-10-14,3,620,4,2,0
2022-10-14,4,505,4,2,0
2022-10-14,5,939,4,2,0
2022-10-14,6,2012,4,2,0
2022-10-14,7,3837,4,2,1
2022-10-14,8,4814,4,2,1
2022-10-14,9,5504,4,2,1
2022-10-14,10,5965,4,2,1
2022-10-14,11,6348,4,2,1
2022-10-14,12,6326,4,2,1
2022-10-14,13,6106,4,2,2
2022-10-14,14,6785,4,2,2
2022-10-14,15,6611,4,2,2
2022-10-14,16,6351,4,2,2
2022-10-14,17,7671,4,2,2
2022-10-14,18,8750,4,2,2
2022-10-14,19,8877,4,2,3
2022-10-14,20,7312,4,2,3
2022-10-14,21,7263,4,2,3
2022-10-14,22,7411,4,2,3
2022-10-14,23,5171,4,2,3
2022-10-15,0,5663,5,2,0
2022-10-15,1,4565,5,2,0
2022-10-15,2,3563,5,2,0
2022-10-15,3,2553,5,2,0
2022-10-15,4,1315,5,2,0
2022-10-15,5,677,5,2,0
2022-10-15,6,1067,5,2,0
2022-10-15,7,1832,5,2,1
2022-10-15,8,3049,5,2,1
2022-10-15,9,4413,5,2,1
2022-10-15,10,5364,5,2,1
2022-10-15,11,6298,5,2,1
2022-10-15,12,6478,5,2,1
2022-10-15,13,6698,5,2,2
2022-10-15,14,6916,5,2,2
2022-10-15,15,7347,5,2,2
2022-10-15,16,7402,5,2,2
2022-10-15,17,7779,5,2,2
2022-10-15,18,7881,5,2,2
2022-10-15,19,8033,5,2,3
2022-10-15,20,6822,5,2,3
2022-10-15,21,6818,5,2,3
2022-10-15,22,6917,5,2,3
2022-10-15,23,4794,5,2,3
2022-10-16,0,5308,6,2,0
2022-10-16,1,4511,6,2,0
2022-10-16,2,3695,6,2,0
2022-10-16,3,2503,6,2,0
2022-10-16,4,1422,6,2,0
2022-10-16,5,776,6,2,0
2022-10-16,6,1063,6,2,0
2022-10-16,7,1656,6,2,1
2022-10-16,8,2671,6,2,1
2022-10-16,9,3768,6,2,1
2022-10-16,10,5421,6,2,1
2022-10-16,11,6015,6,2,1
2022-10-16,12,6500,6,2,1
2022-10-16,13,6643,6,2,2
2022-10-16,14,6669,6,2,2
2022-10-16,15,6314,6,2,2
2022-10-16,16,6495,6,2,2
2022-10-16,17,6667,6,2,2
2022-10-16,18,6622,6,2,2
2022-10-16,19,5980,6,2,3
2022-10-16,20,5368,6,2,3
2022-10-16,21,4735,6,2,3
2022-10-16,22,4079,6,2,3
2022-10-16,23,2402,6,2,3
2022-10-17,0,1645,0,2,0
2022-10-17,1,721,0,2,0
2022-10-17,2,576,0,2,0
2022-10-17,3,393,0,2,0
2022-10-17,4,432,0,2,0
2022-10-17,5,765,0,2,0
2022-10-17,6,2095,0,2,0
2022-10-17,7,3792,0,2,1
2022-10-17,8,5090,0,2,1
2022-10-17,9,5443,0,2,1
2022-10-17,10,5305,0,2,1
2022-10-17,11,5759,0,2,1
2022-10-17,12,6068,0,2,1
2022-10-17,13,6249,0,2,2
2022-10-17,14,6576,0,2,2
2022-10-17,15,6941,0,2,2
2022-10-17,16,6894,0,2,2
2022-10-17,17,8069,0,2,2
2022-10-17,18,8608,0,2,2
2022-10-17,19,8308,0,2,3
2022-10-17,20,7277,0,2,3
2022-10-17,21,5932,0,2,3
2022-10-17,22,4660,0,2,3
2022-10-17,23,2496,0,2,3
2022-10-18,0,1907,1,2,0
2022-10-18,1,816,1,2,0
2022-10-18,2,372,1,2,0
2022-10-18,3,226,1,2,0
2022-10-18,4,287,1,2,0
2022-10-18,5,757,1,2,0
2022-10-18,6,2103,1,2,0
2022-10-18,7,4313,1,2,1
2022-10-18,8,5732,1,2,1
2022-10-18,9,5791,1,2,1
2022-10-18,10,6000,1,2,1
2022-10-18,11,6146,1,2,1
2022-10-18,12,6412,1,2,1
2022-10-18,13,6447,1,2,2
2022-10-18,14,7024,1,2,2
2022-10-18,15,7414,1,2,2
2022-10-18,16,7596,1,2,2
2022-10-18,17,8752,1,2,2
2022-10-18,18,9686,1,2,2
2022-10-18,19,8649,1,2,3
2022-10-18,20,8187,1,2,3
2022-10-18,22,6501,1,2,3
2022-10-18,23,3512,1,2,3
2022-10-19,0,2104,2,2,0
2022-10-19,1,1130,2,2,0
2022-10-19,2,518,2,2,0
2022-10-19,3,283,2,2,0
2022-10-19,4,307,2,2,0
2022-10-19,5,845,2,2,0
2022-10-19,6,2185,2,2,0
2022-10-19,7,4531,2,2,1
2022-10-19,8,5753,2,2,1
2022-10-19,9,6073,2,2,1
2022-10-19,10,6201,2,2,1
2022-10-19,11,6498,2,2,1
2022-10-19,12,6905,2,2,1
2022-10-19,13,6826,2,2,2
2022-10-19,14,7249,2,2,2
2022-10-19,15,7382,2,2,2
2022-10-19,16,7489,2,2,2
2022-10-19,17,8617,2,2,2
2022-10-19,18,9358,2,2,2
2022-10-19,19,9016,2,2,3
2022-10-19,20,8216,2,2,3
2022-10-19,21,7864,2,2,3
2022-10-19,22,6836,2,2,3
2022-10-19,23,4045,2,2,3
2022-10-20,0,2868,3,2,0
2022-10-20,1,1330,3,2,0
2022-10-20,2,700,3,2,0
2022-10-20,3,437,3,2,0
2022-10-20,4,395,3,2,0
2022-10-20,5,851,3,2,0
2022-10-20,6,2141,3,2,0
2022-10-20,7,4594,3,2,1
2022-10-20,8,5721,3,2,1
2022-10-20,9,6177,3,2,1
2022-10-20,10,6158,3,2,1
2022-10-20,11,6531,3,2,1
2022-10-20,12,6779,3,2,1
2022-10-20,13,6694,3,2,2
2022-10-20,14,7345,3,2,2
2022-10-20,15,7367,3,2,2
2022-10-20,16,7066,3,2,2
2022-10-20,17,8111,3,2,2
2022-10-20,18,9010,3,2,2
2022-10-20,19,8884,3,2,3
2022-10-20,20,8250,3,2,3
2022-10-20,21,8224,3,2,3
2022-10-20,22,7318,3,2,3
2022-10-20,23,4579,3,2,3
2022-10-21,0,4050,4,2,0
2022-10-21,1,2330,4,2,0
2022-10-21,2,1400,4,2,0
2022-10-21,3,749,4,2,0
2022-10-21,4,641,4,2,0
2022-10-21,5,918,4,2,0
2022-10-21,6,2094,4,2,0
2022-10-21,7,3911,4,2,1
2022-10-21,8,4947,4,2,1
2022-10-21,9,5293,4,2,1
2022-10-21,10,5871,4,2,1
2022-10-21,11,6096,4,2,1
2022-10-21,12,6253,4,2,1
2022-10-21,13,6202,4,2,2
2022-10-21,14,6864,4,2,2
2022-10-21,15,6802,4,2,2
2022-10-21,16,6542,4,2,2
2022-10-21,17,7840,4,2,2
2022-10-21,18,8848,4,2,2
2022-10-21,19,8752,4,2,3
2022-10-21,20,7564,4,2,3
2022-10-21,21,7349,4,2,3
2022-10-21,22,7432,4,2,3
2022-10-21,23,5101,4,2,3
2022-10-22,0,5540,5,2,0
2022-10-22,1,4486,5,2,0
2022-10-22,2,3570,5,2,0
2022-10-22,3,2347,5,2,0
2022-10-22,4,1194,5,2,0
2022-10-22,5,645,5,2,0
2022-10-22,6,1084,5,2,0
2022-10-22,7,1779,5,2,1
2022-10-22,8,2903,5,2,1
2022-10-22,9,4136,5,2,1
2022-10-22,10,5454,5,2,1
2022-10-22,11,6351,5,2,1
2022-10-22,12,7016,5,2,1
2022-10-22,13,6815,5,2,2
2022-10-22,15,7219,5,2,2
2022-10-22,16,7512,5,2,2
2022-10-22,17,7691,5,2,2
2022-10-22,18,7915,5,2,2
2022-10-22,19,8051,5,2,3
2022-10-22,20,7026,5,2,3
2022-10-22,21,6875,5,2,3
2022-10-22,22,7094,5,2,3
2022-10-22,23,5191,5,2,3
2022-10-23,0,5754,6,2,0
2022-10-23,1,4628,6,2,0
2022-10-23,2,3641,6,2,0
2022-10-23,3,2516,6,2,0
2022-10-23,4,1393,6,2,0
2022-10-23,5,714,6,2,0
2022-10-23,6,1008,6,2,0
2022-10-23,7,1564,6,2,1
2022-10-23,8,2429,6,2,1
2022-10-23,9,3565,6,2,1
2022-10-23,10,5036,6,2,1
2022-10-23,11,6143,6,2,1
2022-10-23,12,6707,6,2,1
2022-10-23,13,6640,6,2,2
2022-10-23,14,6320,6,2,2
2022-10-23,15,6520,6,2,2
2022-10-23,16,6440,6,2,2
2022-10-23,17,6318,6,2,2
2022-10-23,18,6140,6,2,2
2022-10-23,19,5631,6,2,3
2022-10-23,20,4723,6,2,3
2022-10-23,21,4610,6,2,3
2022-10-23,22,3723,6,2,3
2022-10-23,23,2269,6,2,3
2022-10-24,0,1810,0,2,0
2022-10-24,1,803,0,2,0
2022-10-24,2,464,0,2,0
2022-10-24,3,254,0,2,0
2022-10-24,4,374,0,2,0
2022-10-24,5,854,0,2,0
2022-10-24,6,2230,0,2,0
2022-10-24,7,3757,0,2,1
2022-10-24,8,5053,0,2,1
2022-10-24,9,5283,0,2,1
2022-10-24,10,5555,0,2,1
2022-10-24,11,5836,0,2,1
2022-10-24,12,6477,0,2,1
2022-10-24,13,6364,0,2,2
2022-10-24,14,6775,0,2,2
2022-10-24,15,7180,0,2,2
2022-10-24,16,6871,0,2,2
2022-10-24,17,8492,0,2,2
2022-10-24,18,8317,0,2,2
2022-10-24,19,7118,0,2,3
2022-10-24,20,6106,0,2,3
2022-10-24,21,6044,0,2,3
2022-10-24,22,4709,0,2,3
2022-10-24,23,2278,0,2,3
2022-10-25,0,1840,1,2,0
2022-10-25,1,660,1,2,0
2022-10-25,2,322,1,2,0
2022-10-25,3,212,1,2,0
2022-10-25,4,301,1,2,0
2022-10-25,5,785,1,2,0
2022-10-25,6,1999,1,2,0
2022-10-25,7,4247,1,2,1
2022-10-25,8,5457,1,2,1
2022-10-25,9,5692,1,2,1
2022-10-25,10,5798,1,2,1
2022-10-25,11,5903,1,2,1
2022-10-25,12,6311,1,2,1
2022-10-25,13,6841,1,2,2
2022-10-25,14,7485,1,2,2
2022-10-25,15,7534,1,2,2
2022-10-25,16,7453,1,2,2
2022-10-25,17,8566,1,2,2
2022-10-25,18,9069,1,2,2
2022-10-25,19,8336,1,2,3
2022-10-25,20,7783,1,2,3
2022-10-25,21,7534,1,2,3
2022-10-25,22,6269,1,2,3
2022-10-25,23,3661,1,2,3
2022-10-26,0,2452,2,2,0
2022-10-26,1,1080,2,2,0
2022-10-26,2,537,2,2,0
2022-10-26,3,346,2,2,0
2022-10-26,4,315,2,2,0
2022-10-26,5,836,2,2,0
2022-10-26,6,2150,2,2,0
2022-10-26,7,4387,2,2,1
2022-10-26,8,5793,2,2,1
2022-10-26,9,5978,2,2,1
2022-10-26,10,6023,2,2,1
2022-10-26,11,6438,2,2,1
2022-10-26,12,6741,2,2,1
2022-10-26,13,6678,2,2,2
2022-10-26,14,7043,2,2,2
2022-10-26,15,7280,2,2,2
2022-10-26,16,7497,2,2,2
2022-10-26,17,8669,2,2,2
2022-10-26,18,9273,2,2,2
2022-10-26,19,8630,2,2,3
2022-10-26,20,7952,2,2,3
2022-10-26,21,7790,2,2,3
2022-10-26,22,6652,2,2,3
2022-10-26,23,4114,2,2,3
2022-10-27,0,2807,3,2,0
2022-10-27,1,1393,3,2,0
2022-10-27,2,761,3,2,0
2022-10-27,3,437,3,2,0
2022-10-27,4,404,3,2,0
2022-10-27,5,871,3,2,0
2022-10-27,6,2208,3,2,0
2022-10-27,7,4518,3,2,1
2022-10-27,8,5584,3,2,1
2022-10-27,9,6105,3,2,1
2022-10-27,10,6062,3,2,1
2022-10-27,11,6342,3,2,1
2022-10-27,12,6731,3,2,1
2022-10-27,13,6769,3,2,2
2022-10-27,14,7071,3,2,2
2022-10-27,15,7215,3,2,2
2022-10-27,16,7205,3,2,2
2022-10-27,17,8089,3,2,2
2022-10-27,18,8929,3,2,2
2022-10-27,19,8898,3,2,3
2022-10-27,20,8410,3,2,3
2022-10-27,21,8273,3,2,3
2022-10-27,22,7272,3,2,3
2022-10-27,23,4570,3,2,3
2022-10-28,0,4248,4,2,0
2022-10-28,1,2607,4,2,0
2022-10-28,2,1527,4,2,0
2022-10-28,3,917,4,2,0
2022-10-28,4,692,4,2,0
2022-10-28,5,875,4,2,0
2022-10-28,6,2080,4,2,0
2022-10-28,7,4013,4,2,1
2022-10-28,8,5013,4,2,1
2022-10-28,9,5393,4,2,1
2022-10-28,10,5865,4,2,1
2022-10-28,11,6032,4,2,1
2022-10-28,12,6253,4,2,1
2022-10-28,13,6181,4,2,2
2022-10-28,14,6920,4,2,2
2022-10-28,15,7058,4,2,2
2022-10-28,16,7180,4,2,2
2022-10-28,17,8281,4,2,2
2022-10-28,18,9117,4,2,2
2022-10-28,19,9153,4,2,3
2022-10-28,20,7824,4,2,3
2022-10-28,21,7515,4,2,3
2022-10-28,22,7651,4,2,3
2022-10-28,23,4917,4,2,3
2022-10-29,0,5842,5,2,0
2022-10-29,1,4947,5,2,0
2022-10-29,2,4071,5,2,0
2022-10-29,3,2956,5,2,0
2022-10-29,4,1632,5,2,0
2022-10-29,5,731,5,2,0
2022-10-29,6,1068,5,2,0
2022-10-29,7,1688,5,2,1
2022-10-29,8,2738,5,2,1
2022-10-29,9,4019,5,2,1
2022-10-29,10,5130,5,2,1
2022-10-29,11,5854,5,2,1
2022-10-29,12,6443,5,2,1
2022-10-29,13,6851,5,2,2
2022-10-29,14,6921,5,2,2
2022-10-29,15,7173,5,2,2
2022-10-29,16,7237,5,2,2
2022-10-29,17,7662,5,2,2
2022-10-29,18,8000,5,2,2
2022-10-29,19,7685,5,2,3
2022-10-29,20,7187,5,2,3
2022-10-29,21,7028,5,2,3
2022-10-29,22,7119,5,2,3
2022-10-30,0,5915,6,2,0
2022-10-30,1,5308,6,2,0
2022-10-30,2,4389,6,2,0
2022-10-30,3,3350,6,2,0
2022-10-30,4,2073,6,2,0
2022-10-30,5,952,6,2,0
2022-10-30,6,959,6,2,0
2022-10-30,7,1426,6,2,1
2022-10-30,8,2335,6,2,1
2022-10-30,9,3447,6,2,1
2022-10-30,10,4919,6,2,1
2022-10-30,11,5600,6,2,1
2022-10-30,12,6331,6,2,1
2022-10-30,13,6389,6,2,2
2022-10-30,14,6555,6,2,2
2022-10-30,15,6465,6,2,2
2022-10-30,16,6623,6,2,2
2022-10-30,17,6581,6,2,2
2022-10-30,18,6277,6,2,2
2022-10-30,19,5628,6,2,3
2022-10-30,20,5058,6,2,3
2022-10-30,21,4615,6,2,3
2022-10-30,22,3684,6,2,3
2022-10-30,23,2241,6,2,3
2022-10-31,0,1594,0,2,0
2022-10-31,1,896,0,2,0
2022-10-31,2,537,0,2,0
2022-10-31,3,335,0,2,0
2022-10-31,4,495,0,2,0
2022-10-31,5,745,0,2,0
2022-10-31,6,2025,0,2,0
2022-10-31,7,3855,0,2,1
2022-10-31,8,4768,0,2,1
2022-10-31,9,4977,0,2,1
2022-10-31,10,4876,0,2,1
2022-10-31,11,5010,0,2,1
2022-10-31,12,5077,0,2,1
2022-10-31,13,5688,0,2,2
2022-10-31,14,6359,0,2,2
2022-10-31,15,6758,0,2,2
2022-10-31,16,6828,0,2,2
2022-10-31,17,7328,0,2,2
2022-10-31,18,7115,0,2,2
2022-10-31,19,6343,0,2,3
2022-10-31,20,6231,0,2,3
2022-10-31,21,4845,0,2,3
2022-10-31,22,4015,0,2,3
2022-10-31,23,2605,0,2,3
2022-11-01,0,2056,1,2,0
2022-11-01,1,1285,1,2,0
2022-11-01,2,853,1,2,0
2022-11-01,3,589,1,2,0
2022-11-01,4,474,1,2,0
2022-11-01,5,824,1,2,0
2022-11-01,6,2105,1,2,0
2022-11-01,7,4138,1,2,1
2022-11-01,8,5195,1,2,1
2022-11-01,9,5754,1,2,1
2022-11-01,10,5810,1,2,1
2022-11-01,11,5855,1,2,1
2022-11-01,12,6334,1,2,1
2022-11-01,13,6494,1,2,2
2022-11-01,14,6866,1,2,2
2022-11-01,15,7101,1,2,2
2022-11-01,16,7224,1,2,2
2022-11-01,17,8176,1,2,2
2022-11-01,18,8957,1,2,2
2022-11-01,19,7985,1,2,3
2022-11-01,20,7326,1,2,3
2022-11-01,21,6913,1,2,3
2022-11-01,22,5973,1,2,3
2022-11-01,23,3180,1,2,3
2022-11-02,0,1918,2,2,0
2022-11-02,1,785,2,2,0
2022-11-02,2,428,2,2,0
2022-11-02,3,266,2,2,0
2022-11-02,4,280,2,2,0
2022-11-02,5,743,2,2,0
2022-11-02,6,2131,2,2,0
2022-11-02,7,4314,2,2,1
2022-11-02,8,5724,2,2,1
2022-11-02,9,5995,2,2,1
2022-11-02,10,6350,2,2,1
2022-11-02,11,6760,2,2,1
2022-11-02,12,6789,2,2,1
2022-11-02,13,6667,2,2,2
2022-11-02,14,7024,2,2,2
2022-11-02,15,7281,2,2,2
2022-11-02,16,7484,2,2,2
2022-11-02,17,8422,2,2,2
2022-11-02,18,9247,2,2,2
2022-11-02,19,8523,2,2,3
2022-11-02,20,7888,2,2,3
2022-11-02,21,7786,2,2,3
2022-11-02,22,6697,2,2,3
2022-11-02,23,3787,2,2,3
2022-11-03,0,2396,3,2,0
2022-11-03,1,1231,3,2,0
2022-11-03,2,638,3,2,0
2022-11-03,3,396,3,2,0
2022-11-03,4,367,3,2,0
2022-11-03,5,792,3,2,0
2022-11-03,6,2143,3,2,0
2022-11-03,7,4324,3,2,1
2022-11-03,8,5488,3,2,1
2022-11-03,9,5735,3,2,1
2022-11-03,10,6169,3,2,1
2022-11-03,11,6531,3,2,1
2022-11-03,12,6824,3,2,1
2022-11-03,13,6846,3,2,2
2022-11-03,14,7278,3,2,2
2022-11-03,15,7487,3,2,2
2022-11-03,16,7601,3,2,2
2022-11-03,17,8370,3,2,2
2022-11-03,18,9392,3,2,2
2022-11-03,19,8855,3,2,3
2022-11-03,20,8515,3,2,3
2022-11-03,21,8075,3,2,3
2022-11-03,22,7154,3,2,3
2022-11-03,23,4732,3,2,3
2022-11-04,0,4011,4,2,0
2022-11-04,1,2071,4,2,0
2022-11-04,2,1232,4,2,0
2022-11-04,3,676,4,2,0
2022-11-04,4,550,4,2,0
2022-11-04,5,886,4,2,0
2022-11-04,6,2030,4,2,0
2022-11-04,7,3907,4,2,1
2022-11-04,8,4939,4,2,1
2022-11-04,9,5283,4,2,1
2022-11-04,10,5735,4,2,1
2022-11-04,11,6070,4,2,1
2022-11-04,12,6460,4,2,1
2022-11-04,13,6498,4,2,2
2022-11-04,14,7180,4,2,2
2022-11-04,15,7378,4,2,2
2022-11-04,16,7198,4,2,2
2022-11-04,17,8352,4,2,2
2022-11-04,18,9421,4,2,2
2022-11-04,19,8896,4,2,3
2022-11-04,20,7416,4,2,3
2022-11-04,21,7549,4,2,3
2022-11-04,22,7559,4,2,3
2022-11-04,23,5034,4,2,3
2022-11-05,0,5729,5,2,0
2022-11-05,1,4653,5,2,0
2022-11-05,2,3538,5,2,0
2022-11-05,3,2305,5,2,0
2022-11-05,4,1143,5,2,0
2022-11-05,5,576,5,2,0
2022-11-05,6,970,5,2,0
2022-11-05,7,1865,5,2,1
2022-11-05,8,2989,5,2,1
2022-11-05,9,4357,5,2,1
2022-11-05,10,5724,5,2,1
2022-11-05,11,6604,5,2,1
2022-11-05,12,7303,5,2,1
2022-11-05,13,7613,5,2,2
2022-11-05,14,7689,5,2,2
2022-11-05,15,7704,5,2,2
2022-11-05,16,7618,5,2,2
2022-11-05,17,7838,5,2,2
2022-11-05,18,7906,5,2,2
2022-11-05,19,7965,5,2,3
2022-11-05,20,6872,5,2,3
2022-11-05,21,6597,5,2,3
2022-11-05,22,7009,5,2,3
2022-11-05,23,5226,5,2,3
2022-11-06,0,5826,6,2,0
2022-11-06,1,8178,6,2,0
2022-11-06,2,2465,6,2,0
2022-11-06,3,1507,6,2,0
