tpep_pickup_date,hour_pickup,count
2022-09-04,23,2887
2022-09-05,0,2929
2022-09-05,1,1948
2022-09-05,2,1071
2022-09-05,3,802
2022-09-05,4,599
2022-09-05,5,536
2022-09-05,6,951
2022-09-05,7,1349
2022-09-05,8,1802
2022-09-05,9,2407
2022-09-05,10,3352
2022-09-05,11,4354
2022-09-05,12,5086
2022-09-05,13,5163
2022-09-05,14,5629
2022-09-05,15,5693
2022-09-05,16,5709
2022-09-05,17,5722
2022-09-05,18,5880
2022-09-05,19,4952
2022-09-05,20,4428
2022-09-05,21,3941
2022-09-05,22,3310
2022-09-05,23,1882
2022-09-06,0,1499
2022-09-06,1,604
2022-09-06,2,296
2022-09-06,3,216
2022-09-06,4,288
2022-09-06,5,773
2022-09-06,6,2173
2022-09-06,7,3862
2022-09-06,8,4854
2022-09-06,9,4789
2022-09-06,10,5198
2022-09-06,11,5635
2022-09-06,12,5702
2022-09-06,13,5670
2022-09-06,14,6010
2022-09-06,15,6027
2022-09-06,16,6347
2022-09-06,17,7034
2022-09-06,18,7356
2022-09-06,19,6353
2022-09-06,20,5587
2022-09-06,21,5284
2022-09-06,22,4061
2022-09-06,23,2430
2022-09-07,0,1949
2022-09-07,1,902
2022-09-07,2,470
2022-09-07,3,245
2022-09-07,4,268
2022-09-07,5,650
2022-09-07,6,2084
2022-09-07,7,4369
2022-09-07,8,5681
2022-09-07,9,5914
2022-09-07,10,5909
2022-09-07,11,6041
2022-09-07,12,6438
2022-09-07,13,6617
2022-09-07,14,6929
2022-09-07,15,6732
2022-09-07,16,6907
2022-09-07,17,7687
2022-09-07,18,8547
2022-09-07,19,7943
2022-09-07,20,7109
2022-09-07,21,6668
2022-09-07,22,5865
2022-09-07,23,3637
2022-09-08,0,2630
2022-09-08,1,1352
2022-09-08,2,719
2022-09-08,3,505
2022-09-08,4,372
2022-09-08,5,760
2022-09-08,6,2296
2022-09-08,7,4587
2022-09-08,8,5499
2022-09-08,9,5706
2022-09-08,10,5866
2022-09-08,11,6386
2022-09-08,12,6407
2022-09-08,13,6438
2022-09-08,14,7135
2022-09-08,15,7165
2022-09-08,16,6804
2022-09-08,17,7425
2022-09-08,18,8288
2022-09-08,19,8064
2022-09-08,20,7489
2022-09-08,21,7019
2022-09-08,22,6616
2022-09-08,23,4387
2022-09-09,0,3906
2022-09-09,1,2385
2022-09-09,3,817
2022-09-09,4,630
2022-09-09,5,787
2022-09-09,6,2021
2022-09-09,7,3966
2022-09-09,8,4837
2022-09-09,9,5300
2022-09-09,10,5676
2022-09-09,11,6088
2022-09-09,12,6097
2022-09-09,13,5961
2022-09-09,14,6604
2022-09-09,15,6336
2022-09-09,16,6360
2022-09-09,17,7525
2022-09-09,18,8638
2022-09-09,19,8694
2022-09-09,20,7326
2022-09-09,21,6616
2022-09-09,22,6815
2022-09-09,23,4779
2022-09-10,0,5429
2022-09-10,1,4302
2022-09-10,2,3222
2022-09-10,3,2346
2022-09-10,4,1301
2022-09-10,5,601
2022-09-10,6,1019
2022-09-10,7,1669
2022-09-10,8,2719
2022-09-10,9,3850
2022-09-10,10,4572
2022-09-10,11,5161
2022-09-10,12,5583
2022-09-10,13,5688
2022-09-10,14,6049
2022-09-10,15,6645
2022-09-10,16,7196
2022-09-10,17,7463
2022-09-10,18,8132
2022-09-10,19,7464
2022-09-10,20,6781
2022-09-10,21,6262
2022-09-10,22,6499
2022-09-10,23,4344
2022-09-11,0,5169
2022-09-11,1,4433
2022-09-11,2,3616
2022-09-11,3,2472
2022-09-11,4,1473
2022-09-11,5,763
2022-09-11,6,996
2022-09-11,7,1560
2022-09-11,8,2298
2022-09-11,9,3295
2022-09-11,10,4559
2022-09-11,11,5755
2022-09-11,12,5955
2022-09-11,13,5803
2022-09-11,14,5869
2022-09-11,15,5955
2022-09-11,16,6310
2022-09-11,17,6299
2022-09-11,18,6228
2022-09-11,19,5629
2022-09-11,20,4947
2022-09-11,21,4188
2022-09-11,22,3471
2022-09-11,23,2233
2022-09-12,0,1948
2022-09-12,1,827
2022-09-12,2,445
2022-09-12,3,308
2022-09-12,4,408
2022-09-12,5,907
2022-09-12,6,2082
2022-09-12,7,3652
2022-09-12,8,4552
2022-09-12,9,4892
2022-09-12,10,5433
2022-09-12,11,5491
2022-09-12,12,5907
2022-09-12,13,5945
2022-09-12,14,6500
2022-09-12,15,6826
2022-09-12,16,6585
2022-09-12,17,7449
2022-09-12,18,8373
2022-09-12,19,7612
2022-09-12,20,6864
2022-09-12,21,6135
2022-09-12,22,5204
2022-09-12,23,2858
2022-09-13,0,1924
2022-09-13,1,959
2022-09-13,2,516
2022-09-13,3,279
2022-09-13,4,325
2022-09-13,5,800
2022-09-13,6,2223
2022-09-13,7,4173
2022-09-13,8,5186
2022-09-13,9,5956
2022-09-13,10,5938
2022-09-13,11,6224
2022-09-13,12,6456
2022-09-13,13,6395
2022-09-13,14,7183
2022-09-13,15,7157
2022-09-13,16,7083
2022-09-13,17,7911
2022-09-13,18,8856
2022-09-13,19,8306
2022-09-13,20,7526
2022-09-13,21,7248
2022-09-13,22,6154
2022-09-13,23,3496
2022-09-14,0,2462
2022-09-14,1,1197
2022-09-14,2,692
2022-09-14,3,416
2022-09-14,4,414
2022-09-14,5,802
2022-09-14,6,2288
2022-09-14,7,4350
2022-09-14,8,5326
2022-09-14,9,5617
2022-09-14,10,5834
2022-09-14,11,6309
2022-09-14,12,6421
2022-09-14,13,6399
2022-09-14,14,6866
2022-09-14,15,6943
2022-09-14,16,6834
2022-09-14,17,7807
2022-09-14,18,8837
2022-09-14,19,8327
2022-09-14,20,7784
2022-09-14,21,7370
2022-09-14,22,6489
2022-09-14,23,4002
2022-09-15,0,3007
2022-09-15,1,1578
2022-09-15,2,877
2022-09-15,3,487
2022-09-15,4,439
2022-09-15,5,830
2022-09-15,6,2335
2022-09-15,7,4401
2022-09-15,8,5318
2022-09-15,9,5636
2022-09-15,10,5924
2022-09-15,11,6271
2022-09-15,12,6521
2022-09-15,13,6469
2022-09-15,14,6837
2022-09-15,15,6905
2022-09-15,16,6909
2022-09-15,17,7798
2022-09-15,18,8997
2022-09-15,19,8706
2022-09-15,20,7986
2022-09-15,21,7462
2022-09-15,22,6717
2022-09-15,23,4245
2022-09-16,0,3991
2022-09-16,1,2525
2022-09-16,2,1492
2022-09-16,3,859
2022-09-16,4,644
2022-09-16,5,888
2022-09-16,6,2436
2022-09-16,7,4216
2022-09-16,8,4951
2022-09-16,9,5248
2022-09-16,10,5594
2022-09-16,11,5928
2022-09-16,12,6014
2022-09-16,13,5698
2022-09-16,14,6366
2022-09-16,15,6374
2022-09-16,16,6302
2022-09-16,17,7416
2022-09-16,18,8710
2022-09-16,19,8577
2022-09-16,20,7292
2022-09-16,21,7016
2022-09-16,22,6794
2022-09-16,23,4902
2022-09-17,0,5324
2022-09-17,1,4377
2022-09-17,2,3431
2022-09-17,3,2508
2022-09-17,4,1251
2022-09-17,5,658
2022-09-17,6,1124
2022-09-17,7,1631
2022-09-17,8,2631
2022-09-17,9,4100
2022-09-17,10,5231
2022-09-17,11,5857
2022-09-17,12,6320
2022-09-17,13,6397
2022-09-17,14,5554
2022-09-17,15,170
2022-09-17,16,187
2022-09-17,17,260
2022-09-17,18,285
2022-09-17,19,334
2022-09-17,20,314
2022-09-17,21,226
2022-09-17,22,250
2022-09-17,23,203
2022-09-18,0,347
2022-09-18,1,332
2022-09-18,2,246
2022-09-18,3,171
2022-09-18,4,94
2022-09-18,5,44
2022-09-18,6,60
2022-09-18,7,67
2022-09-18,8,86
2022-09-18,9,118
2022-09-18,10,174
2022-09-18,11,218
2022-09-18,12,284
2022-09-18,13,223
2022-09-18,14,208
2022-09-18,15,202
2022-09-18,16,203
2022-09-18,17,190
2022-09-18,18,171
2022-09-18,19,156
2022-09-18,20,177
2022-09-18,21,153
2022-09-18,22,125
2022-09-18,23,77
2022-09-19,0,1712
2022-09-19,1,803
2022-09-19,2,515
2022-09-19,3,333
2022-09-19,4,383
2022-09-19,5,935
2022-09-19,6,2163
2022-09-19,7,3976
2022-09-19,8,4629
2022-09-19,9,4786
2022-09-19,10,4985
2022-09-19,11,5170
2022-09-19,12,5420
2022-09-19,13,5604
2022-09-19,14,6046
2022-09-19,15,6306
2022-09-19,16,6418
2022-09-19,17,7752
2022-09-19,18,7167
2022-09-19,19,6753
2022-09-19,20,6056
2022-09-19,21,5966
2022-09-19,22,5027
2022-09-19,23,2841
2022-09-20,0,1901
2022-09-20,1,822
2022-09-20,2,442
2022-09-20,3,214
2022-09-20,4,283
2022-09-20,5,734
2022-09-20,6,2201
2022-09-20,7,4019
2022-09-20,8,4750
2022-09-20,9,4930
2022-09-20,10,5088
2022-09-20,11,5347
2022-09-20,12,5402
2022-09-20,13,5494
2022-09-20,14,5871
2022-09-20,15,5911
2022-09-20,16,5898
2022-09-20,17,6400
2022-09-20,18,6757
2022-09-20,19,6924
2022-09-20,20,6485
2022-09-20,21,6656
2022-09-20,22,5910
2022-09-20,23,3613
2022-09-21,0,2424
2022-09-21,1,1096
2022-09-21,2,578
2022-09-21,3,387
2022-09-21,4,358
2022-09-21,5,833
2022-09-21,6,2292
2022-09-21,7,4214
2022-09-21,8,4612
2022-09-21,9,4749
2022-09-21,10,4845
2022-09-21,11,5192
2022-09-21,12,5476
2022-09-21,13,5420
2022-09-21,14,5546
2022-09-21,15,5035
2022-09-21,16,4558
2022-09-21,17,5138
2022-09-21,18,5425
2022-09-21,19,5664
2022-09-21,20,5798
2022-09-21,21,6366
2022-09-21,22,6334
2022-09-21,23,3999
2022-09-22,0,2943
2022-09-22,1,1476
2022-09-22,2,737
2022-09-22,3,459
2022-09-22,4,419
2022-09-22,5,861
2022-09-22,6,2333
2022-09-22,7,4194
2022-09-22,8,4587
2022-09-22,9,4739
2022-09-22,10,4948
2022-09-22,11,5498
2022-09-22,12,5446
2022-09-22,13,4872
2022-09-22,14,5281
2022-09-22,15,4533
2022-09-22,16,4452
2022-09-22,17,5505
2022-09-22,18,6522
2022-09-22,19,7514
2022-09-22,20,7452
2022-09-22,21,7334
2022-09-22,22,6894
2022-09-22,23,4451
2022-09-23,0,3934
2022-09-23,1,2337
2022-09-23,2,1302
2022-09-23,3,831
2022-09-23,4,650
2022-09-23,5,903
2022-09-23,6,2152
2022-09-23,7,3864
2022-09-23,8,4486
2022-09-23,9,4847
2022-09-23,10,5115
2022-09-23,11,5376
2022-09-23,12,5521
2022-09-23,13,5288
2022-09-23,14,5740
2022-09-23,15,5773
2022-09-23,16,5631
2022-09-23,17,6665
2022-09-23,18,7917
2022-09-23,19,8228
2022-09-23,20,7246
2022-09-23,21,7016
2022-09-23,22,6991
2022-09-23,23,4972
2022-09-24,0,5377
2022-09-24,1,4183
2022-09-24,2,3256
2022-09-24,3,2317
2022-09-24,4,1206
2022-09-24,5,601
2022-09-24,6,1065
2022-09-24,7,1669
2022-09-24,8,2605
2022-09-24,9,3866
2022-09-24,10,5021
2022-09-24,11,5715
2022-09-24,12,6221
2022-09-24,13,6407
2022-09-24,14,6406
2022-09-24,15,6717
2022-09-24,16,6746
2022-09-24,17,6936
2022-09-24,18,7312
2022-09-24,19,7180
2022-09-24,20,6271
2022-09-24,21,6283
2022-09-24,22,6585
2022-09-24,23,4579
2022-09-25,0,5019
2022-09-25,1,4362
2022-09-25,2,3447
2022-09-25,3,2431
2022-09-25,4,1436
2022-09-25,5,762
2022-09-25,6,990
2022-09-25,7,1486
2022-09-25,8,2237
2022-09-25,9,3171
2022-09-25,10,4510
2022-09-25,11,5325
2022-09-25,12,6083
2022-09-25,13,5897
2022-09-25,14,5967
2022-09-25,15,5826
2022-09-25,16,6299
2022-09-25,17,5986
2022-09-25,18,6013
2022-09-25,19,5452
2022-09-25,20,4561
2022-09-25,21,4680
2022-09-25,22,3817
2022-09-25,23,1922
2022-09-26,0,1655
2022-09-26,1,1004
2022-09-26,2,465
2022-09-26,3,347
2022-09-26,4,447
2022-09-26,5,775
2022-09-26,6,1845
2022-09-26,7,3067
2022-09-26,8,4151
2022-09-26,9,4787
2022-09-26,10,5118
2022-09-26,11,5037
2022-09-26,12,5695
2022-09-26,13,6044
2022-09-26,14,6098
2022-09-26,15,6454
2022-09-26,16,6182
2022-09-26,17,6750
2022-09-26,18,6873
2022-09-26,19,5883
2022-09-26,20,5347
2022-09-26,21,5219
2022-09-26,22,4208
2022-09-26,23,2374
2022-09-27,0,1968
2022-09-27,1,815
2022-09-27,2,390
2022-09-27,3,238
2022-09-27,4,263
2022-09-27,5,670
2022-09-27,6,1908
2022-09-27,7,3905
2022-09-27,8,4953
2022-09-27,9,5305
2022-09-27,10,5499
2022-09-27,11,5655
2022-09-27,12,5959
2022-09-27,13,6275
2022-09-27,14,6605
2022-09-27,15,7135
2022-09-27,16,7036
2022-09-27,17,8389
2022-09-27,18,8661
2022-09-27,19,7781
2022-09-27,20,6807
2022-09-27,21,6855
2022-09-27,22,5710
2022-09-27,23,3111
2022-09-28,0,1926
2022-09-28,1,1013
2022-09-28,2,484
2022-09-28,3,285
2022-09-28,4,291
2022-09-28,5,771
2022-09-28,6,2299
2022-09-28,7,4526
2022-09-28,8,5617
2022-09-28,9,5632
2022-09-28,10,5851
2022-09-28,11,6062
2022-09-28,12,6392
2022-09-28,13,6293
2022-09-28,14,6812
2022-09-28,15,7126
2022-09-28,16,7062
2022-09-28,17,8381
2022-09-28,18,8878
2022-09-28,19,8524
2022-09-28,20,7737
2022-09-28,21,7390
2022-09-28,22,6387
2022-09-28,23,3935
2022-09-29,0,2706
2022-09-29,1,1420
2022-09-29,2,738
2022-09-29,3,444
2022-09-29,4,370
2022-09-29,5,749
2022-09-29,6,2229
2022-09-29,7,4430
2022-09-29,8,5263
2022-09-29,9,5569
2022-09-29,10,5821
2022-09-29,11,6115
2022-09-29,12,6442
2022-09-29,13,6267
2022-09-29,14,6795
2022-09-29,15,6950
2022-09-29,16,6920
2022-09-29,17,8315
2022-09-29,18,9009
2022-09-29,19,8750
2022-09-29,20,8108
2022-09-29,21,7691
2022-09-29,22,6939
2022-09-29,23,4518
2022-09-30,0,4203
2022-09-30,1,2303
2022-09-30,2,1324
2022-09-30,3,758
2022-09-30,4,577
2022-09-30,5,828
2022-09-30,6,1975
2022-09-30,7,3828
2022-09-30,8,4753
2022-09-30,9,5337
2022-09-30,10,5450
2022-09-30,11,5719
2022-09-30,12,5911
2022-09-30,13,5747
2022-09-30,14,6537
2022-09-30,15,6468
2022-09-30,16,6560
2022-09-30,17,7820
2022-09-30,18,8748
2022-09-30,19,8492
2022-09-30,20,6890
2022-09-30,21,6882
2022-09-30,22,6985
2022-09-30,23,5099
2022-10-01,0,5636
2022-10-01,1,4457
2022-10-01,2,3265
2022-10-01,3,2242
2022-10-01,4,1193
2022-10-01,5,570
2022-10-01,6,1030
2022-10-01,7,1758
2022-10-01,8,2677
2022-10-01,9,3683
2022-10-01,10,5101
2022-10-01,11,6789
2022-10-01,12,6094
2022-10-01,13,6103
2022-10-01,14,6361
2022-10-01,15,6654
2022-10-01,16,6898
2022-10-01,17,7666
2022-10-01,18,7388
2022-10-01,19,7381
2022-10-01,20,5785
2022-10-01,21,6059
2022-10-01,22,6365
2022-10-01,23,4860
2022-10-02,0,5313
2022-10-02,1,4254
2022-10-02,2,3347
2022-10-02,3,2143
2022-10-02,4,1179
2022-10-02,5,619
2022-10-02,6,924
2022-10-02,7,1467
2022-10-02,8,2218
2022-10-02,9,3355
2022-10-02,10,4542
2022-10-02,11,5630
2022-10-02,12,6010
2022-10-02,13,5350
2022-10-02,14,5317
2022-10-02,15,5249
2022-10-02,16,5303
2022-10-02,17,6107
2022-10-02,18,5905
2022-10-02,19,5249
2022-10-02,20,4959
2022-10-02,21,4379
2022-10-02,22,3345
2022-10-02,23,1954
2022-10-03,0,1420
2022-10-03,1,693
2022-10-03,2,405
2022-10-03,3,224
2022-10-03,4,298
2022-10-03,5,750
2022-10-03,6,2019
2022-10-03,7,4046
2022-10-03,8,4917
2022-10-03,9,5356
2022-10-03,10,5409
2022-10-03,11,5717
2022-10-03,13,6044
2022-10-03,14,6669
2022-10-03,15,7097
2022-10-03,16,6929
2022-10-03,17,7811
2022-10-03,18,8001
2022-10-03,19,7036
2022-10-03,20,6142
2022-10-03,21,5334
2022-10-03,22,4231
2022-10-03,23,2513
2022-10-04,0,1716
2022-10-04,1,563
2022-10-04,2,346
2022-10-04,3,196
2022-10-04,4,233
2022-10-04,5,740
2022-10-04,6,2268
2022-10-04,7,4317
2022-10-04,8,5489
2022-10-04,9,5550
2022-10-04,10,5274
2022-10-04,11,5665
2022-10-04,12,6286
2022-10-04,13,5940
2022-10-04,14,6541
2022-10-04,15,6838
2022-10-04,16,6999
2022-10-04,17,7803
2022-10-04,18,8215
2022-10-04,19,6623
2022-10-04,20,6159
2022-10-04,21,5959
2022-10-04,22,5038
2022-10-04,23,2622
2022-10-05,0,1920
2022-10-05,1,908
2022-10-05,2,436
2022-10-05,3,279
2022-10-05,4,251
2022-10-05,5,698
2022-10-05,6,1800
2022-10-05,7,3266
2022-10-05,8,4950
2022-10-05,9,5609
2022-10-05,10,5560
2022-10-05,11,5454
2022-10-05,12,6141
2022-10-05,13,6482
2022-10-05,14,6587
2022-10-05,15,7103
2022-10-05,16,7362
2022-10-05,17,9079
2022-10-05,18,8921
2022-10-05,19,7954
2022-10-05,20,7085
2022-10-05,21,6832
2022-10-05,22,5697
2022-10-05,23,3124
2022-10-06,0,2343
2022-10-06,1,1134
2022-10-06,2,596
2022-10-06,3,373
2022-10-06,4,403
2022-10-06,5,840
2022-10-06,6,2189
2022-10-06,7,4316
2022-10-06,8,5347
2022-10-06,9,5574
2022-10-06,10,5864
2022-10-06,11,6177
2022-10-06,12,6471
2022-10-06,13,6433
2022-10-06,14,6736
2022-10-06,15,6787
2022-10-06,16,6629
2022-10-06,17,7535
2022-10-06,18,7954
2022-10-06,19,7838
2022-10-06,20,7641
2022-10-06,21,7333
2022-10-06,22,7023
2022-10-06,23,4239
2022-10-07,0,4040
2022-10-07,1,2436
2022-10-07,2,1429
2022-10-07,3,787
2022-10-07,4,665
2022-10-07,5,878
2022-10-07,6,1941
2022-10-07,7,3769
2022-10-07,8,4753
2022-10-07,9,5240
2022-10-07,10,5926
2022-10-07,11,5929
2022-10-07,12,5784
2022-10-07,13,5886
2022-10-07,14,6419
2022-10-07,15,6480
2022-10-07,16,6435
2022-10-07,17,7634
2022-10-07,18,8298
2022-10-07,19,8499
2022-10-07,20,6944
2022-10-07,21,6931
2022-10-07,22,7057
2022-10-07,23,5031
2022-10-08,0,5438
2022-10-08,1,4480
2022-10-08,2,3453
2022-10-08,3,2419
2022-10-08,4,1176
2022-10-08,5,566
2022-10-08,6,1066
2022-10-08,7,1764
2022-10-08,8,2723
2022-10-08,9,4029
2022-10-08,10,5324
2022-10-08,11,6043
2022-10-08,12,6667
2022-10-08,13,6679
2022-10-08,14,6497
2022-10-08,15,6744
2022-10-08,16,6948
2022-10-08,17,7605
2022-10-08,18,7610
2022-10-08,19,7546
2022-10-08,20,6562
2022-10-08,21,6569
2022-10-08,22,6750
2022-10-08,23,4696
2022-10-09,0,5365
2022-10-09,1,4424
2022-10-09,2,3480
2022-10-09,3,2355
2022-10-09,4,1329
2022-10-09,5,648
2022-10-09,6,1075
2022-10-09,7,1381
2022-10-09,8,2263
2022-10-09,9,3616
2022-10-09,10,4831
2022-10-09,11,5359
2022-10-09,12,5287
2022-10-09,13,5071
2022-10-09,14,4784
2022-10-09,15,4699
2022-10-09,16,5350
2022-10-09,17,5983
2022-10-09,18,6080
2022-10-09,19,5847
2022-10-09,20,5157
2022-10-09,21,4767
2022-10-09,22,4325
2022-10-09,23,2727
2022-10-10,0,1970
2022-10-10,1,990
2022-10-10,2,636
2022-10-10,3,402
2022-10-10,4,477
2022-10-10,5,723
2022-10-10,6,1555
2022-10-10,7,2609
2022-10-10,8,3649
2022-10-10,9,4446
2022-10-10,10,4708
2022-10-10,11,5018
2022-10-10,12,5253
2022-10-10,13,5189
2022-10-10,14,5834
2022-10-10,15,6217
2022-10-10,16,6244
2022-10-10,17,6947
2022-10-10,18,7230
2022-10-10,19,6175
2022-10-10,20,5517
2022-10-10,21,4992
2022-10-10,22,4229
2022-10-10,23,2325
2022-10-11,0,1628
2022-10-11,1,624
2022-10-11,2,334
2022-10-11,3,207
2022-10-11,4,302
2022-10-11,5,703
2022-10-11,6,2088
2022-10-11,7,4351
2022-10-11,8,5468
2022-10-11,9,5609
2022-10-11,10,5794
2022-10-11,11,5877
2022-10-11,12,6185
2022-10-11,13,6454
2022-10-11,14,6866
2022-10-11,15,7168
2022-10-11,16,7391
2022-10-11,17,8613
2022-10-11,18,9014
2022-10-11,19,8233
2022-10-11,20,7280
2022-10-11,21,7079
2022-10-11,22,6295
2022-10-11,23,3721
2022-10-12,0,2157
2022-10-12,1,1042
2022-10-12,2,524
2022-10-12,3,323
2022-10-12,4,332
2022-10-12,5,775
2022-10-12,6,2139
2022-10-12,7,4331
2022-10-12,8,5481
2022-10-12,9,5677
2022-10-12,10,5959
2022-10-12,11,6326
2022-10-12,12,6535
2022-10-12,13,6352
2022-10-12,14,6700
2022-10-12,15,6988
2022-10-12,16,7122
2022-10-12,17,8281
2022-10-12,18,8780
2022-10-12,19,8611
2022-10-12,20,7912
2022-10-12,21,7589
2022-10-12,22,6645
2022-10-12,23,3991
2022-10-13,0,3007
2022-10-13,1,1388
2022-10-13,2,772
2022-10-13,3,445
2022-10-13,4,378
2022-10-13,5,794
2022-10-13,6,2264
2022-10-13,7,4596
2022-10-13,8,5788
2022-10-13,9,6006
2022-10-13,10,6217
2022-10-13,11,6545
2022-10-13,12,6939
2022-10-13,13,6952
2022-10-13,14,6913
2022-10-13,15,7063
2022-10-13,16,7348
2022-10-13,17,8484
2022-10-13,18,8119
2022-10-13,19,8496
2022-10-13,20,8267
2022-10-13,21,7124
2022-10-13,22,6625
2022-10-13,23,4050
2022-10-14,0,3627
2022-10-14,1,1953
2022-10-14,2,958
2022-10-14,3,620
2022-10-14,4,505
2022-10-14,5,939
2022-10-14,6,2012
2022-10-14,7,3837
2022-10-14,8,4814
2022-10-14,9,5504
2022-10-14,10,5965
2022-10-14,11,6348
2022-10-14,12,6326
2022-10-14,13,6106
2022-10-14,14,6785
2022-10-14,15,6611
2022-10-14,16,6351
2022-10-14,17,7671
2022-10-14,18,8750
2022-10-14,19,8877
2022-10-14,20,7312
2022-10-14,21,7263
2022-10-14,22,7411
2022-10-14,23,5171
2022-10-15,0,5663
2022-10-15,1,4565
2022-10-15,2,3563
2022-10-15,3,2553
2022-10-15,4,1315
2022-10-15,5,677
2022-10-15,6,1067
2022-10-15,7,1832
2022-10-15,8,3049
2022-10-15,9,4413
2022-10-15,10,5364
2022-10-15,11,6298
2022-10-15,12,6478
2022-10-15,13,6698
2022-10-15,14,6916
2022-10-15,15,7347
2022-10-15,16,7402
2022-10-15,17,7779
2022-10-15,18,7881
2022-10-15,19,8033
2022-10-15,20,6822
2022-10-15,21,6818
2022-10-15,22,6917
2022-10-15,23,4794
2022-10-16,0,5308
2022-10-16,1,4511
2022-10-16,2,3695
2022-10-16,3,2503
2022-10-16,4,1422
2022-10-16,5,776
2022-10-16,6,1063
2022-10-16,7,1656
2022-10-16,8,2671
2022-10-16,9,3768
2022-10-16,10,5421
2022-10-16,11,6015
2022-10-16,12,6500
2022-10-16,13,6643
2022-10-16,14,6669
2022-10-16,15,6314
2022-10-16,16,6495
2022-10-16,17,6667
2022-10-16,18,6622
2022-10-16,19,5980
2022-10-16,20,5368
2022-10-16,21,4735
2022-10-16,22,4079
2022-10-16,23,2402
2022-10-17,0,1645
2022-10-17,1,721
2022-10-17,2,576
2022-10-17,3,393
2022-10-17,4,432
2022-10-17,5,765
2022-10-17,6,2095
2022-10-17,7,3792
2022-10-17,8,5090
2022-10-17,9,5443
2022-10-17,10,5305
2022-10-17,11,5759
2022-10-17,12,6068
2022-10-17,13,6249
2022-10-17,14,6576
2022-10-17,15,6941
2022-10-17,16,6894
2022-10-17,17,8069
2022-10-17,18,8608
2022-10-17,19,8308
2022-10-17,20,7277
2022-10-17,21,5932
2022-10-17,22,4660
2022-10-17,23,2496
2022-10-18,0,1907
2022-10-18,1,816
2022-10-18,2,372
2022-10-18,3,226
2022-10-18,4,287
2022-10-18,5,757
2022-10-18,6,2103
2022-10-18,7,4313
2022-10-18,8,5732
2022-10-18,9,5791
2022-10-18,10,6000
2022-10-18,11,6146
2022-10-18,12,6412
2022-10-18,13,6447
2022-10-18,14,7024
2022-10-18,15,7414
2022-10-18,16,7596
2022-10-18,17,8752
2022-10-18,18,9686
2022-10-18,19,8649
2022-10-18,20,8187
2022-10-18,22,6501
2022-10-18,23,3512
2022-10-19,0,2104
2022-10-19,1,1130
2022-10-19,2,518
2022-10-19,3,283
2022-10-19,4,307
2022-10-19,5,845
2022-10-19,6,2185
2022-10-19,7,4531
2022-10-19,8,5753
2022-10-19,9,6073
2022-10-19,10,6201
2022-10-19,11,6498
2022-10-19,12,6905
2022-10-19,13,6826
2022-10-19,14,7249
2022-10-19,15,7382
2022-10-19,16,7489
2022-10-19,17,8617
2022-10-19,18,9358
2022-10-19,19,9016
2022-10-19,20,8216
2022-10-19,21,7864
2022-10-19,22,6836
2022-10-19,23,4045
2022-10-20,0,2868
2022-10-20,1,1330
2022-10-20,2,700
2022-10-20,3,437
2022-10-20,4,395
2022-10-20,5,851
2022-10-20,6,2141
2022-10-20,7,4594
2022-10-20,8,5721
2022-10-20,9,6177
2022-10-20,10,6158
2022-10-20,11,6531
2022-10-20,12,6779
2022-10-20,13,6694
2022-10-20,14,7345
2022-10-20,15,7367
2022-10-20,16,7066
2022-10-20,17,8111
2022-10-20,18,9010
2022-10-20,19,8884
2022-10-20,20,8250
2022-10-20,21,8224
2022-10-20,22,7318
2022-10-20,23,4579
2022-10-21,0,4050
2022-10-21,1,2330
2022-10-21,2,1400
2022-10-21,3,749
2022-10-21,4,641
2022-10-21,5,918
2022-10-21,6,2094
2022-10-21,7,3911
2022-10-21,8,4947
2022-10-21,9,5293
2022-10-21,10,5871
2022-10-21,11,6096
2022-10-21,12,6253
2022-10-21,13,6202
2022-10-21,14,6864
2022-10-21,15,6802
2022-10-21,16,6542
2022-10-21,17,7840
2022-10-21,18,8848
2022-10-21,19,8752
2022-10-21,20,7564
2022-10-21,21,7349
2022-10-21,22,7432
2022-10-21,23,5101
2022-10-22,0,5540
2022-10-22,1,4486
2022-10-22,2,3570
2022-10-22,3,2347
2022-10-22,4,1194
2022-10-22,5,645
2022-10-22,6,1084
2022-10-22,7,1779
2022-10-22,8,2903
2022-10-22,9,4136
2022-10-22,10,5454
2022-10-22,11,6351
2022-10-22,12,7016
2022-10-22,13,6815
2022-10-22,15,7219
2022-10-22,16,7512
2022-10-22,17,7691
2022-10-22,18,7915
2022-10-22,19,8051
2022-10-22,20,7026
2022-10-22,21,6875
2022-10-22,22,7094
2022-10-22,23,5191
2022-10-23,0,5754
2022-10-23,1,4628
2022-10-23,2,3641
2022-10-23,3,2516
2022-10-23,4,1393
2022-10-23,5,714
2022-10-23,6,1008
2022-10-23,7,1564
2022-10-23,8,2429
2022-10-23,9,3565
2022-10-23,10,5036
2022-10-23,11,6143
2022-10-23,12,6707
2022-10-23,13,6640
2022-10-23,14,6320
2022-10-23,15,6520
2022-10-23,16,6440
2022-10-23,17,6318
2022-10-23,18,6140
2022-10-23,19,5631
2022-10-23,20,4723
2022-10-23,21,4610
2022-10-23,22,3723
2022-10-23,23,2269
2022-10-24,0,1810
2022-10-24,1,803
2022-10-24,2,464
2022-10-24,3,254
2022-10-24,4,374
2022-10-24,5,854
2022-10-24,6,2230
2022-10-24,7,3757
